epoch,accuracy,loss,val_accuracy,val_loss
0,0.6947851181030273,1.776847243309021,0.7538903951644897,1.7121341228485107
1,0.7481412887573242,1.7172183990478516,0.7725651860237122,1.691236138343811
2,0.7591354250907898,1.7047182321548462,0.784204363822937,1.6792391538619995
3,0.7660094499588013,1.6971443891525269,0.7849375605583191,1.678184151649475
4,0.7714117169380188,1.6916431188583374,0.7845529317855835,1.6788140535354614
5,0.775848388671875,1.686948537826538,0.7913641929626465,1.671993613243103
6,0.7797735333442688,1.6828562021255493,0.795835554599762,1.6665490865707397
7,0.7833461165428162,1.679140329360962,0.7844247221946716,1.6779731512069702
8,0.7857487201690674,1.6767385005950928,0.7994735240936279,1.6639739274978638
9,0.7881847620010376,1.6741923093795776,0.8058520555496216,1.65641450881958
10,0.7897446751594543,1.6725066900253296,0.7709224820137024,1.6922311782836914
11,0.7930380702018738,1.6693724393844604,0.8074266314506531,1.6549406051635742
12,0.7984269857406616,1.6642980575561523,0.8173069357872009,1.6457455158233643
13,0.8065310716629028,1.6565053462982178,0.8196187019348145,1.6432141065597534
14,0.8108168244361877,1.6520843505859375,0.8280165791511536,1.6349921226501465
15,0.8129042387008667,1.649859070777893,0.8239298462867737,1.6385520696640015
16,0.8155152201652527,1.6471854448318481,0.8167860507965088,1.644478678703308
17,0.8171859979629517,1.6454564332962036,0.8242183327674866,1.6382570266723633
18,0.8195151686668396,1.6431382894515991,0.8343029022216797,1.6284520626068115
19,0.8206116557121277,1.641930103302002,0.8393712639808655,1.6228920221328735
20,0.8216012716293335,1.6408895254135132,0.8151593804359436,1.6453827619552612
21,0.823257327079773,1.639285922050476,0.8045579195022583,1.6554027795791626
22,0.8248186111450195,1.6378076076507568,0.8227438926696777,1.6390328407287598
23,0.8257347941398621,1.6367038488388062,0.8346715569496155,1.627632737159729
24,0.8263157606124878,1.6360058784484863,0.8268706798553467,1.6353832483291626
25,0.8274469375610352,1.6349191665649414,0.8360137343406677,1.6262202262878418
26,0.8290402293205261,1.6332242488861084,0.8385619521141052,1.6239433288574219
27,0.8296826481819153,1.6326292753219604,0.8220106959342957,1.6391346454620361
28,0.8303984999656677,1.6318917274475098,0.8365465998649597,1.6262483596801758
29,0.8312265276908875,1.6310012340545654,0.8363703489303589,1.6260751485824585
30,0.8317260146141052,1.6305092573165894,0.8239899277687073,1.6374512910842896
31,0.8327864408493042,1.6294176578521729,0.844860315322876,1.6172162294387817
32,0.8338896036148071,1.6284359693527222,0.8413785696029663,1.62047278881073
33,0.8340151309967041,1.6281598806381226,0.8394193649291992,1.6229745149612427
34,0.8349807262420654,1.6271497011184692,0.8422600626945496,1.6197319030761719
35,0.8357179164886475,1.6264338493347168,0.8425565361976624,1.6197307109832764
36,0.8365686535835266,1.6256513595581055,0.8341907262802124,1.6279879808425903
37,0.8371162414550781,1.6251752376556396,0.8279044032096863,1.6336714029312134
38,0.8373926877975464,1.6247001886367798,0.8138452172279358,1.647039532661438
39,0.8376411199569702,1.6243109703063965,0.850898265838623,1.6116437911987305
40,0.8385773301124573,1.6235206127166748,0.8318228721618652,1.629512071609497
41,0.8383676409721375,1.623679280281067,0.8405091762542725,1.6214426755905151
42,0.8394334316253662,1.622532606124878,0.8412944674491882,1.6206252574920654
43,0.8399783372879028,1.6221152544021606,0.8385699391365051,1.6232688426971436
44,0.8400357365608215,1.62184476852417,0.8334575295448303,1.6278890371322632
45,0.8406434059143066,1.621462106704712,0.8378447890281677,1.6236865520477295
46,0.8410093188285828,1.6209636926651,0.8178598284721375,1.6422470808029175
47,0.8413739204406738,1.6206841468811035,0.8459941744804382,1.6160002946853638
48,0.84173184633255,1.6202287673950195,0.8358855247497559,1.6256202459335327
49,0.842220664024353,1.6196541786193848,0.8418513536453247,1.6196982860565186
