epoch,accuracy,loss,val_accuracy,val_loss
0,0.6354741454124451,1.881230354309082,0.70413738489151,1.9146485328674316
1,0.7368065118789673,1.755748987197876,0.7703356742858887,1.7395979166030884
2,0.7715728282928467,1.7227725982666016,0.8023419380187988,1.7010964155197144
3,0.7969709634780884,1.6986862421035767,0.8142076730728149,1.6778746843338013
4,0.806391179561615,1.6826726198196411,0.8195160031318665,1.6672616004943848
5,0.8151868581771851,1.6725863218307495,0.8268539905548096,1.6605457067489624
6,0.8210679888725281,1.6652616262435913,0.8287275433540344,1.6510398387908936
7,0.8244509100914001,1.6608493328094482,0.8345043063163757,1.649224042892456
8,0.8284584283828735,1.653989553451538,0.8327868580818176,1.6481534242630005
9,0.8345997929573059,1.6481760740280151,0.8393442630767822,1.638914704322815
10,0.8381909132003784,1.644321084022522,0.8412178158760071,1.635530710220337
11,0.8383470177650452,1.6422442197799683,0.8432474732398987,1.6320103406906128
12,0.8444883823394775,1.636728286743164,0.8483996987342834,1.6310794353485107
13,0.8460497260093689,1.6338120698928833,0.8441842198371887,1.6284115314483643
14,0.8479233980178833,1.6316899061203003,0.8474628925323486,1.6266326904296875
15,0.8472468256950378,1.6301422119140625,0.8465261459350586,1.6252760887145996
16,0.8508899807929993,1.6275278329849243,0.8409055471420288,1.6303068399429321
17,0.8539606332778931,1.6238934993743896,0.84996098279953,1.6215544939041138
18,0.855626106262207,1.6227561235427856,0.849492609500885,1.6205414533615112
19,0.8582283854484558,1.6197845935821533,0.8501170873641968,1.6228119134902954
20,0.8574997186660767,1.6197545528411865,0.8526151180267334,1.6174986362457275
21,0.8574476838111877,1.6173344850540161,0.8563622236251831,1.6162158250808716
22,0.8597897291183472,1.6165425777435303,0.8574551343917847,1.6169718503952026
23,0.8592692613601685,1.6161609888076782,0.8590164184570312,1.6132516860961914
24,0.8617674708366394,1.6133909225463867,0.8605777025222778,1.6107527017593384
25,0.8622879385948181,1.6130942106246948,0.8579235076904297,1.6129916906356812
26,0.8630165457725525,1.6115716695785522,0.8612021803855896,1.609939455986023
27,0.8633808493614197,1.6110464334487915,0.8605777025222778,1.6094402074813843
28,0.8654106259346008,1.6096333265304565,0.8508977293968201,1.6174428462982178
29,0.8678047060966492,1.6067004203796387,0.8593286275863647,1.6086236238479614
30,0.8672842979431152,1.606665015220642,0.8502732515335083,1.6164146661758423
31,0.8668158650398254,1.6055080890655518,0.8629195690155029,1.6071677207946777
32,0.8701467514038086,1.6046754121780396,0.8540202975273132,1.6158971786499023
33,0.8717081546783447,1.6021803617477417,0.8649492859840393,1.603750228881836
34,0.8692619800567627,1.602687120437622,0.8655737638473511,1.6043260097503662
35,0.8710315227508545,1.6021792888641357,0.8644808530807495,1.6030652523040771
36,0.8732174634933472,1.6003162860870361,0.8657299280166626,1.6037094593048096
37,0.8725408315658569,1.5999857187271118,0.8674473166465759,1.5995514392852783
38,0.8726449608802795,1.5996965169906616,0.867915689945221,1.6005877256393433
39,0.8759238123893738,1.5978931188583374,0.8658860325813293,1.6024889945983887
40,0.876288115978241,1.5974140167236328,0.8668227791786194,1.601218342781067
41,0.8773810863494873,1.5955820083618164,0.8621389269828796,1.605904221534729
42,0.876236081123352,1.5964738130569458,0.8622950911521912,1.604791522026062
43,0.877537190914154,1.5942778587341309,0.8730679154396057,1.5984364748001099
44,0.8774851560592651,1.5941194295883179,0.8621389269828796,1.6025789976119995
45,0.8776933550834656,1.594218134880066,0.8640124797821045,1.602789282798767
46,0.8780056238174438,1.5933988094329834,0.8708820939064026,1.5980998277664185
47,0.8785781264305115,1.59251868724823,0.8732240200042725,1.5947887897491455
48,0.8796710968017578,1.5924224853515625,0.868852436542511,1.5998163223266602
49,0.8810762763023376,1.5913469791412354,0.8682279586791992,1.5984967947006226
