epoch,accuracy,loss,val_accuracy,val_loss
0,0.7143374085426331,0.7770059704780579,0.7661265730857849,0.6234075427055359
1,0.7662912607192993,0.633939802646637,0.7696123123168945,0.6109178066253662
2,0.78013676404953,0.5920868515968323,0.8074987530708313,0.5221079587936401
3,0.7902615070343018,0.5652815103530884,0.8009639978408813,0.5296719670295715
4,0.7971795797348022,0.5465142726898193,0.8103394508361816,0.4969901442527771
5,0.8027875423431396,0.531714916229248,0.823593258857727,0.4800013601779938
6,0.8072295188903809,0.520516574382782,0.8288298845291138,0.46284884214401245
7,0.8117557168006897,0.5091646313667297,0.8300479054450989,0.45869573950767517
8,0.8144574761390686,0.5010912418365479,0.826490044593811,0.45690426230430603
9,0.817575991153717,0.4936157166957855,0.8351923823356628,0.44477415084838867
10,0.8199278712272644,0.48720499873161316,0.8288218975067139,0.4516507387161255
11,0.8222196698188782,0.48072677850723267,0.8426246643066406,0.4262787401676178
12,0.8248319625854492,0.4749452769756317,0.837636411190033,0.429835706949234
13,0.82582026720047,0.4713408350944519,0.8377125263214111,0.4328702390193939
14,0.827977180480957,0.465167760848999,0.842985212802887,0.4216829538345337
15,0.8295651078224182,0.4609430134296417,0.8394634127616882,0.4244477450847626
16,0.8312999606132507,0.457048237323761,0.844491720199585,0.4171728193759918
17,0.8319463729858398,0.4544515013694763,0.8520241379737854,0.4052760601043701
18,0.8342354893684387,0.4493420720100403,0.8530858755111694,0.39855608344078064
19,0.8349433541297913,0.44691717624664307,0.8549529910087585,0.392979234457016
20,0.8360344767570496,0.4442698359489441,0.8425765633583069,0.4186415374279022
21,0.83724445104599,0.44068312644958496,0.8411301970481873,0.4189625382423401
22,0.8390607833862305,0.436632364988327,0.840689480304718,0.413046270608902
23,0.8391662836074829,0.4354768693447113,0.8489670753479004,0.40181058645248413
24,0.8399475812911987,0.43322452902793884,0.8504575490951538,0.40311169624328613
25,0.8414580821990967,0.4301701486110687,0.8529857397079468,0.3918086886405945
26,0.8418868184089661,0.42883020639419556,0.8464229106903076,0.40156951546669006
27,0.8427255153656006,0.42668092250823975,0.8499727845191956,0.3980880379676819
28,0.8435028195381165,0.4248676002025604,0.8597408533096313,0.3803164064884186
29,0.843813955783844,0.4227406978607178,0.8578817844390869,0.3834957182407379
30,0.8444123268127441,0.4214954078197479,0.8461945056915283,0.39769136905670166
31,0.845281720161438,0.41969412565231323,0.851182758808136,0.3936353027820587
32,0.8464115858078003,0.41711723804473877,0.8598811030387878,0.37720829248428345
33,0.8465691804885864,0.41673544049263,0.8613675236701965,0.37782296538352966
34,0.8469738960266113,0.4146154820919037,0.8591318726539612,0.3757919371128082
35,0.8479528427124023,0.4133436381816864,0.8684311509132385,0.362074613571167
36,0.8476737141609192,0.41223952174186707,0.8546764850616455,0.3832780122756958
37,0.8483668565750122,0.4106304943561554,0.8576173782348633,0.3761960566043854
38,0.8488369584083557,0.40920475125312805,0.8566597700119019,0.3819100260734558
39,0.8493337631225586,0.40886515378952026,0.863915741443634,0.36649584770202637
40,0.8497651219367981,0.40689322352409363,0.854327917098999,0.3821412920951843
41,0.8502459526062012,0.40613481402397156,0.8494318723678589,0.391825795173645
42,0.8504890203475952,0.4051026403903961,0.8559345602989197,0.378094881772995
43,0.8512529134750366,0.40360647439956665,0.8566116690635681,0.3798958361148834
44,0.8517711162567139,0.401943564414978,0.8554738163948059,0.3791479468345642
45,0.8517564535140991,0.40202009677886963,0.8627498149871826,0.3639881908893585
46,0.8523975014686584,0.4005609452724457,0.8493877649307251,0.391430526971817
47,0.8526018261909485,0.4007428288459778,0.8631865382194519,0.3659040331840515
48,0.8529317378997803,0.39892342686653137,0.8500328660011292,0.3920551836490631
49,0.8533724546432495,0.3984123766422272,0.860534131526947,0.3723374903202057
50,0.8532549142837524,0.39767616987228394,0.8492475748062134,0.3886660039424896
51,0.8537036776542664,0.3965354859828949,0.8623170852661133,0.3643327057361603
52,0.8538759350776672,0.39564087986946106,0.8479334115982056,0.39012524485588074
53,0.8548455238342285,0.39422157406806946,0.8505777716636658,0.3879850506782532
54,0.8543927669525146,0.3942822217941284,0.8371596336364746,0.4151151180267334
55,0.8548482060432434,0.3935088813304901,0.851875901222229,0.3813309967517853
