epoch,accuracy,loss,val_accuracy,val_loss
0,0.6867388486862183,0.942744791507721,0.7364559173583984,1.0129449367523193
1,0.7810450792312622,0.6437572836875916,0.8043715953826904,0.6220100522041321
2,0.7998334765434265,0.5805199146270752,0.8084309101104736,0.5569939017295837
3,0.8110232353210449,0.5446016788482666,0.8287275433540344,0.503949761390686
4,0.8172166347503662,0.5163476467132568,0.8341920375823975,0.4824117422103882
5,0.8252316117286682,0.49727773666381836,0.8374707102775574,0.4707716703414917
6,0.834235429763794,0.48260048031806946,0.8409055471420288,0.4583812355995178
7,0.8325700163841248,0.4712444543838501,0.8424668312072754,0.44728928804397583
8,0.8388674855232239,0.4591808021068573,0.8426229357719421,0.44719475507736206
9,0.8431872725486755,0.44644150137901306,0.8468384146690369,0.4298994839191437
10,0.8462579250335693,0.4363561272621155,0.8533957600593567,0.42274489998817444
11,0.848912239074707,0.43121248483657837,0.8540202975273132,0.41273555159568787
12,0.8530238270759583,0.42120033502578735,0.8554254770278931,0.41457441449165344
13,0.8549495339393616,0.41573014855384827,0.8590164184570312,0.40341052412986755
14,0.8561465740203857,0.40925920009613037,0.85417640209198,0.40605103969573975
15,0.856458842754364,0.4037086069583893,0.8532396554946899,0.40671980381011963
16,0.8592172265052795,0.39951184391975403,0.8588602542877197,0.39556002616882324
17,0.8638492822647095,0.3920058608055115,0.860109269618988,0.3861095905303955
18,0.8649942874908447,0.38702890276908875,0.8615144491195679,0.385890930891037
19,0.8678047060966492,0.3826291561126709,0.8657299280166626,0.3826010227203369
20,0.8680649399757385,0.38027113676071167,0.8652614951133728,0.3808889091014862
21,0.8692619800567627,0.37318867444992065,0.864168643951416,0.3794274926185608
22,0.8711356520652771,0.3710953891277313,0.8672911524772644,0.3741576075553894
23,0.872020423412323,0.36584901809692383,0.8677595853805542,0.37463438510894775
24,0.8744145035743713,0.3628617525100708,0.8691647052764893,0.36740395426750183
25,0.8729051947593689,0.3607614040374756,0.8715066313743591,0.370399534702301
26,0.8772249221801758,0.3535754382610321,0.8705698847770691,0.37215444445610046
27,0.8750390410423279,0.35565176606178284,0.8701015114784241,0.37139803171157837
28,0.8782138228416443,0.3491153120994568,0.865105390548706,0.36979013681411743
29,0.8777974247932434,0.34633007645606995,0.868852436542511,0.3619116544723511
30,0.880035400390625,0.34364208579063416,0.8604215383529663,0.3767319619655609
31,0.8803997039794922,0.3391135334968567,0.8710382580757141,0.3626055121421814
32,0.8834183216094971,0.33652397990226746,0.8725995421409607,0.36206164956092834
33,0.8847194910049438,0.33233344554901123,0.8758782148361206,0.355075865983963
34,0.8832101821899414,0.3325163424015045,0.8761904835700989,0.3543461263179779
35,0.8866451382637024,0.32692161202430725,0.8772833943367004,0.35118260979652405
36,0.8871135711669922,0.32493796944618225,0.8727556467056274,0.36293530464172363
37,0.8883626461029053,0.3200770318508148,0.8750975728034973,0.34995052218437195
38,0.8886228799819946,0.3205631673336029,0.8802497982978821,0.35229530930519104
39,0.8899239897727966,0.3169838488101959,0.8802497982978821,0.3453303873538971
40,0.8894556164741516,0.31582263112068176,0.8819671869277954,0.34082260727882385
41,0.8925262689590454,0.31037911772727966,0.8710382580757141,0.357318639755249
42,0.8920058012008667,0.3071291744709015,0.8741608262062073,0.34767091274261475
43,0.8943999409675598,0.3045588731765747,0.8804059624671936,0.34154605865478516
44,0.8953887820243835,0.3024868071079254,0.8819671869277954,0.33981165289878845
45,0.8955448865890503,0.3037019670009613,0.8814988136291504,0.343136191368103
46,0.8956490159034729,0.2994458079338074,0.8814988136291504,0.3396852910518646
47,0.8955448865890503,0.3008326292037964,0.8858703970909119,0.32904016971588135
48,0.8975226283073425,0.2951395511627197,0.8638563752174377,0.3719606101512909
49,0.8986676335334778,0.29267266392707825,0.8852459192276001,0.32891401648521423
